  24.0000000000  -0.5086120937   0.7549079386  -0.3832473570  -0.1566813796  -0.5038128498   0.7571665753  -0.3853580675  -0.1561109630
  25.0000000000  -0.5275399438   0.7435550138  -0.3774073547  -0.1624533305  -0.5256095411   0.7444889610  -0.3785052792  -0.1618774811
  26.0000000000  -0.5461752342   0.7317897330  -0.3713580522  -0.1681351892  -0.5404562559   0.7354517492  -0.3733191903  -0.1662841957
  27.0000000000  -0.5645076300   0.7196186209  -0.3651028043  -0.1737238044  -0.5584556414   0.7238972452  -0.3660364075  -0.1735439636
  28.0000000000  -0.5825269647   0.7070484275  -0.3586450800  -0.1792160770  -0.5787164025   0.7097772715  -0.3593725891  -0.1793175146
  29.0000000000  -0.6002232452   0.6940861236  -0.3519884606  -0.1846089610  -0.5963946992   0.6970023427  -0.3534521836  -0.1832282167
  30.0000000000  -0.6175866576   0.6807388980  -0.3451366377  -0.1898994658  -0.6145390482   0.6818500842  -0.3483991676  -0.1898423133
  31.0000000000  -0.6346075726   0.6670141526  -0.3380934111  -0.1950846572  -0.6316857332   0.6691575078  -0.3415227309  -0.1912158149
  32.0000000000  -0.6512765508   0.6529194989  -0.3308626867  -0.2001616598  -0.6463791914   0.6579802590  -0.3349576203  -0.1925076744
  33.0000000000   0.6675844111  -0.6384626929   0.3234484760   0.2051276589   0.6591439685  -0.6460151619   0.3309610807   0.1966171345
  34.0000000000   0.6835219852  -0.6236518740   0.3158548892   0.2099798995   0.6769819160  -0.6293912645   0.3219953072   0.2046487482
  35.0000000000   0.6990804961  -0.6084951940   0.3080861376   0.2147156909   0.6943190327  -0.6098831803   0.3162008261   0.2144316877
  36.0000000000   0.7142513154  -0.5930010585   0.3001465295   0.2193324066   0.7112552896  -0.5913910304   0.3074005242   0.2233319113
  37.0000000000   0.7290260299  -0.5771780601   0.2920404679   0.2238274862   0.7277499181  -0.5749007931   0.2964562371   0.2279979631
  38.0000000000   0.7433964458  -0.5610349739   0.2837724484   0.2281984371   0.7417638589  -0.5593046905   0.2880734894   0.2323313553
  39.0000000000   0.7573545937  -0.5445807524   0.2753470561   0.2324428351   0.7561709771  -0.5416847006   0.2789346000   0.2387016414
  40.0000000000   0.7708927328  -0.5278245207   0.2667689635   0.2365583265   0.7688213668  -0.5260142616   0.2699502206   0.2436173815
  41.0000000000   0.7840033552  -0.5107755713   0.2580429279   0.2405426288   0.7836845890  -0.5065331877   0.2600679537   0.2482481540
  42.0000000000   0.7966791901  -0.4934433592   0.2491737884   0.2443935325   0.7964780095  -0.4894824426   0.2514680265   0.2505866465
  43.0000000000   0.8089132078  -0.4758374963   0.2401664636   0.2481089020   0.8071310399  -0.4742594242   0.2431460770   0.2539634069
  44.0000000000   0.8206986235  -0.4579677465   0.2310259489   0.2516866768   0.8184639672  -0.4578539960   0.2335075280   0.2568280477
  45.0000000000   0.8320289015  -0.4398440198   0.2217573132   0.2551248729   0.8295530810  -0.4414693382   0.2240049489   0.2583951572
  46.0000000000   0.8428977583  -0.4214763671   0.2123656968   0.2584215834   0.8396783579  -0.4234826910   0.2166814805   0.2620149106
  47.0000000000   0.8532991663  -0.4028749747   0.2028563079   0.2615749801   0.8503812396  -0.4038238802   0.2083800701   0.2652466201
  48.0000000000   0.8632273571  -0.3840501585   0.1932344202   0.2645833142   0.8597871898  -0.3841351756   0.1998037977   0.2707111769
  49.0000000000   0.8726768248  -0.3650123581   0.1835053698   0.2674449174   0.8680562918  -0.3660332877   0.1922093140   0.2748701358
  50.0000000000   0.8816423291  -0.3457721314   0.1736745522   0.2701582026   0.8792520893  -0.3486704842   0.1780103822   0.2713982733
  51.0000000000   0.8901188978  -0.3263401487   0.1637474192   0.2727216653   0.8909218570  -0.3291335174   0.1624687887   0.2674569579
  52.0000000000   0.8981018300  -0.3067271862   0.1537294762   0.2751338837   0.9001616483  -0.3084671006   0.1487027403   0.2691552705
  53.0000000000   0.9055866988  -0.2869441210   0.1436262788   0.2773935201   0.9058152268  -0.2909522742   0.1437034221   0.2723875040
  54.0000000000   0.9125693530  -0.2670019240   0.1334434301   0.2794993214   0.9086909584  -0.2780725374   0.1431267687   0.2765340574
  55.0000000000   0.9190459204  -0.2469116549   0.1231865772   0.2814501198   0.9151308841  -0.2572741232   0.1332743765   0.2803271126
  56.0000000000   0.9250128093  -0.2266844550   0.1128614083   0.2832448333   0.9226940353  -0.2319980861   0.1198764080   0.2836232753
  57.0000000000   0.9304667105  -0.2063315419   0.1024736494   0.2848824667   0.9296464642  -0.2113335645   0.1073964672   0.2820663627
  58.0000000000   0.9354045994  -0.1858642027   0.0920290613   0.2863621118   0.9357131031  -0.1869280194   0.0949444297   0.2836977991
  59.0000000000   0.9398237376  -0.1652937882   0.0815334363   0.2876829480   0.9395903294  -0.1685572419   0.0851762210   0.2854882532
  60.0000000000   0.9437216745  -0.1446317060   0.0709925950   0.2888442428   0.9441454167  -0.1423265945   0.0702810173   0.2887783488
  61.0000000000   0.9470962482  -0.1238894150   0.0604123831   0.2898453523   0.9467186747  -0.1177717907   0.0585704603   0.2939780417
  62.0000000000   0.9499455873  -0.1030784181   0.0497986681   0.2906857211   0.9481750031  -0.1008202554   0.0505447277   0.2970596165
  63.0000000000   0.9522681118  -0.0822102566   0.0391573360   0.2913648833   0.9512929416  -0.0798331899   0.0401364299   0.2950550095
  64.0000000000   0.9540625335  -0.0612965035   0.0284942883   0.2918824623   0.9543918379  -0.0609801989   0.0318543194   0.2905216546
  65.0000000000   0.9553278573  -0.0403487570   0.0178154384   0.2922381709   0.9556007161  -0.0443715706   0.0249160004   0.2902373342
  66.0000000000   0.9560633815  -0.0193786341   0.0071267086   0.2924318119   0.9558109169  -0.0265107398   0.0135115599   0.2924723379
  67.0000000000   0.9562686983   0.0016022357  -0.0035659736   0.2924632780   0.9557179132  -0.0079555401   0.0033600400   0.2941576621
  68.0000000000   0.9559436936   0.0225822169  -0.0142566781   0.2923325516   0.9541839207   0.0180177504  -0.0078800302   0.2985739860
  69.0000000000   0.9550885479   0.0435496746  -0.0249394763   0.2920397053   0.9531655125   0.0428435603  -0.0207681702   0.2986781924
  70.0000000000   0.9537037353   0.0644929809  -0.0356084436   0.2915849015   0.9552401750   0.0644994883  -0.0308273292   0.2870636725
  71.0000000000   0.9517900238   0.0854005210  -0.0462576635   0.2909683924   0.9527369683   0.0822551310  -0.0412401305   0.2895266535
  72.0000000000   0.9493484747   0.1062607002  -0.0568812301   0.2901905199   0.9510783650   0.1010463573  -0.0473706988   0.2880893024
  73.0000000000   0.9463804420   0.1270619500  -0.0674732519   0.2892517154   0.9474569945   0.1225406494  -0.0580828497   0.2897160486
  74.0000000000   0.9428875717   0.1477927346  -0.0780278548   0.2881524995   0.9457354163   0.1383542320  -0.0686169710   0.2858923241
  75.0000000000   0.9388718008   0.1684415573  -0.0885391854   0.2868934818   0.9414729398   0.1607056266  -0.0810081683   0.2850262540
  76.0000000000   0.9343353565   0.1889969667  -0.0990014146   0.2854753606   0.9376046305   0.1797780656  -0.0889810028   0.2840069689
  77.0000000000   0.9292807545   0.2094475633  -0.1094087402   0.2838989223   0.9345669849   0.2012859954  -0.0992901027   0.2760618074
  78.0000000000   0.9237107979   0.2297820059  -0.1197553906   0.2821650411   0.9278136734   0.2261617841  -0.1130000620   0.2743058849
  79.0000000000   0.9176285757   0.2499890174  -0.1300356278   0.2802746786   0.9199861517   0.2488879868  -0.1259364084   0.2753546865
  80.0000000000   0.9110374610   0.2700573915  -0.1402437507   0.2782288831   0.9107731210   0.2720636416  -0.1411778560   0.2766635818
  81.0000000000   0.9039411089   0.2899759990  -0.1503740980   0.2760287893   0.9031843947   0.2921034220  -0.1544166958   0.2740235025
  82.0000000000   0.8963434550   0.3097337934  -0.1604210519   0.2736756172   0.8944628462   0.3145552643  -0.1659652470   0.2710104151
  83.0000000000   0.8882487128   0.3293198175  -0.1703790404   0.2711706718   0.8872045950   0.3305376219  -0.1736952810   0.2710034415
  84.0000000000   0.8796613712   0.3487232096  -0.1802425412   0.2685153423   0.8836059083   0.3414480300  -0.1755434703   0.2680272957
  85.0000000000   0.8705861927   0.3679332089  -0.1900060843   0.2657111012   0.8724730507   0.3673723781  -0.1870057741   0.2624066758
  86.0000000000   0.8610282101   0.3869391621  -0.1996642549   0.2627595038   0.8626442013   0.3861508049  -0.1964370174   0.2610459166
  87.0000000000   0.8509927240   0.4057305291  -0.2092116970   0.2596621869   0.8554777596   0.4015156943  -0.2019687172   0.2571998491
  88.0000000000   0.8404852998   0.4242968885  -0.2186431159   0.2564208682   0.8449711696   0.4226815802  -0.2106042251   0.2510174342
  89.0000000000   0.8295117648   0.4426279441  -0.2279532809   0.2530373452   0.8339589388   0.4422127153  -0.2197584177   0.2463058874
  90.0000000000   0.8180782044   0.4607135298  -0.2371370291   0.2495134944   0.8198153834   0.4578661981  -0.2346296590   0.2514163590
  91.0000000000   0.8061909594   0.4785436159  -0.2461892673   0.2458512700   0.8073067987   0.4697718449  -0.2451214974   0.2597798072
  92.0000000000   0.7938566223   0.4961083142  -0.2551049754   0.2420527029   0.7991978713   0.4863595253  -0.2435404427   0.2557836528
  93.0000000000   0.7810820333   0.5133978839  -0.2638792090   0.2381198998   0.7864936511   0.5045117029  -0.2534476864   0.2503195665
  94.0000000000   0.7678742769   0.5304027367  -0.2725071021   0.2340550416   0.7716176149   0.5244534235  -0.2636846917   0.2450005616
  95.0000000000   0.7542406777   0.5471134419  -0.2809838698   0.2298603827   0.7568207970   0.5430126265  -0.2742667083   0.2390344573
  96.0000000000   0.7401887965   0.5635207324  -0.2893048113   0.2255382493   0.7405915387   0.5611524431  -0.2859136812   0.2342759046
  97.0000000000   0.7257264263   0.5796155090  -0.2974653120   0.2210910383   0.7260444892   0.5792916348  -0.2951354919   0.2239983286
  98.0000000000   0.7108615874   0.5953888461  -0.3054608461   0.2165212160   0.7120161718   0.5937523119  -0.3055032407   0.2171607934
  99.0000000000   0.6956025234   0.6108319960  -0.3132869797   0.2118313168   0.6978622921   0.6076284707  -0.3118824501   0.2156503532
 100.0000000000   0.6799576968   0.6259363945  -0.3209393725   0.2070239415   0.6838278380   0.6213482828  -0.3195486363   0.2102246975
 101.0000000000   0.6639357836   0.6406936650  -0.3284137807   0.2021017562   0.6642973885   0.6399720322  -0.3295816808   0.2012972644
 102.0000000000   0.6475456078   0.6550956857  -0.3357060595   0.1970674907   0.6449773298   0.6574839588  -0.3384219466   0.1928472909
 103.0000000000   0.6307963829   0.6691343470  -0.3428121657   0.1919239375   0.6290698731   0.6706222440  -0.3459432737   0.1867094328
 104.0000000000   0.6136973348   0.6828019241  -0.3497281573   0.1866739482   0.6136494182   0.6825452642  -0.3508144676   0.1857294434
 105.0000000000   0.5962579463   0.6960908373  -0.3564501988   0.1813204345   0.5967131168   0.6956588287  -0.3565896660   0.1812077181
 106.0000000000   0.5784878887   0.7089937170  -0.3629745625   0.1758663651   0.5785680099   0.7087719036  -0.3630910723   0.1762552217
 107.0000000000   0.5603970168   0.7215034076  -0.3692976300   0.1703147649   0.5614469415   0.7205614081  -0.3686368610   0.1722656805
 108.0000000000   0.5419953635   0.7336129714  -0.3754158947   0.1646687126   0.5440754895   0.7324750942  -0.3734270328   0.1673746368
 109.0000000000   0.5232931337   0.7453156929  -0.3813259637   0.1589313394   0.5264580596   0.7435687323  -0.3790083341   0.1621736460
 110.0000000000   0.5043006993   0.7566050820  -0.3870245594   0.1531058270   0.5083823089   0.7545856664  -0.3846584516   0.1555174666
 111.0000000000   0.4850285929   0.7674748780  -0.3925085214   0.1471954061   0.4884264366   0.7659126796  -0.3905539853   0.1492817020
 112.0000000000   0.4654875024   0.7779190527  -0.3977748086   0.1412033545   0.4697200614   0.7763182277  -0.3952080912   0.1431909604
 113.0000000000   0.4456882648   0.7879318140  -0.4028205003   0.1351329952   0.4500842622   0.7862716663  -0.3999794375   0.1386286130
 114.0000000000   0.4256418601   0.7975076092  -0.4076427984   0.1289876948   0.4340228850   0.7945905925  -0.4022590439   0.1357856547
 115.0000000000   0.4053594057   0.8066411278  -0.4122390285   0.1227708611   0.4136809041   0.8040424321  -0.4069356140   0.1295659213
 116.0000000000   0.3848521495   0.8153273045  -0.4166066417   0.1164859419   0.3916321633   0.8132944147  -0.4128830724   0.1212592848
 117.0000000000   0.3641314645   0.8235613222  -0.4207432159   0.1101364227   0.3715783706   0.8211444125  -0.4176001143   0.1151603195
 118.0000000000   0.3432088417   0.8313386146  -0.4246464570   0.1037258247   0.3498941640   0.8294022279  -0.4219119907   0.1079632951
 119.0000000000   0.3220958844   0.8386548686  -0.4283142003   0.0972577032   0.3264127344   0.8372360174  -0.4273430619   0.0993420574
 120.0000000000   0.3008043011   0.8455060268  -0.4317444118   0.0907356450   0.3048002863   0.8439386625  -0.4316335589   0.0925034619
 121.0000000000   0.2793458997   0.8518882896  -0.4349351893   0.0841632672   0.2827772768   0.8501761695  -0.4357264551   0.0859063090
 122.0000000000   0.2577325803   0.8577981177  -0.4378847632   0.0775442148   0.2608742586   0.8566607817  -0.4379393844   0.0792854626
 123.0000000000   0.2359763293   0.8632322337  -0.4405914978   0.0708821583   0.2398082718   0.8619875594  -0.4406525350   0.0727640975
 124.0000000000   0.2140892120   0.8681876239  -0.4430538919   0.0641807924   0.2197967812   0.8662478959  -0.4434559126   0.0681987235
 125.0000000000   0.1920833664   0.8726615401  -0.4452705800   0.0574438336   0.1950015499   0.8715045907  -0.4459144597   0.0601201700
 126.0000000000   0.1699709965   0.8766515013  -0.4472403328   0.0506750179   0.1706140418   0.8764812123  -0.4474551084   0.0495501176
 127.0000000000   0.1477643651   0.8801552948  -0.4489620579   0.0438780992   0.1499226142   0.8796638356  -0.4491909125   0.0440728012
 128.0000000000   0.1254757875   0.8831709774  -0.4504348005   0.0370568469   0.1274145089   0.8833020476  -0.4496264862   0.0371350897
 129.0000000000   0.1031176244   0.8856968767  -0.4516577438   0.0302150438   0.1072815085   0.8853413321  -0.4512183438   0.0326088896
 130.0000000000   0.0807022749   0.8877315919  -0.4526302096   0.0233564842   0.0844604698   0.8876697023  -0.4519507588   0.0254838599
 131.0000000000   0.0582421700   0.8892739947  -0.4533516587   0.0164849717   0.0626509288   0.8894121865  -0.4523796816   0.0193223096
 132.0000000000   0.0357497656   0.8903232295  -0.4538216908   0.0096043171   0.0394737714   0.8904836876  -0.4531180765   0.0128382505
 133.0000000000   0.0132375352   0.8908787147  -0.4540400455   0.0027183363   0.0148293904   0.8909838443  -0.4537579531   0.0056345002
 134.0000000000  -0.0092820363   0.8909401420  -0.4540066015  -0.0041691522  -0.0056413500   0.8911879732  -0.4535990284  -0.0002723900
 135.0000000000  -0.0317964602   0.8905074775  -0.4537213774  -0.0110543285  -0.0278551903   0.8912972190  -0.4524924356  -0.0080009801
 136.0000000000  -0.0542932506   0.8895809611  -0.4531845313  -0.0179333743  -0.0461259187   0.8902098348  -0.4530510474  -0.0119772297
 137.0000000000  -0.0767599315   0.8881611065  -0.4523963611  -0.0248024748  -0.0698717869   0.8892394590  -0.4515963002  -0.0207767391
 138.0000000000  -0.0991840433   0.8862487013  -0.4513573038  -0.0316578205  -0.0980056197   0.8872730730  -0.4495391685  -0.0324947899
 139.0000000000  -0.1215531502   0.8838448060  -0.4500679357  -0.0384956096  -0.1173782130   0.8849640330  -0.4492911431  -0.0346146879
 140.0000000000  -0.1438548470   0.8809507537  -0.4485289717  -0.0453120501  -0.1388922134   0.8819213186  -0.4484819009  -0.0422829710
 141.0000000000  -0.1660767656   0.8775681493  -0.4467412654  -0.0521033616  -0.1601773870   0.8788943463  -0.4467584717  -0.0479030891
 142.0000000000  -0.1882065825   0.8736988689  -0.4447058081  -0.0588657780  -0.1808498053   0.8762381429  -0.4436730484  -0.0515185287
 143.0000000000  -0.2102320249   0.8693450582  -0.4424237288  -0.0655955491  -0.2061573523   0.8706771701  -0.4419872950  -0.0637785207
 144.0000000000  -0.2321408782   0.8645091316  -0.4398962929  -0.0722889425  -0.2269414123   0.8659305612  -0.4400263344  -0.0709840407
 145.0000000000  -0.2539209922   0.8591937712  -0.4371249021  -0.0789422464  -0.2495769012   0.8608328758  -0.4367067221  -0.0772359604
 146.0000000000  -0.2755602884   0.8534019246  -0.4341110934  -0.0855517710  -0.2733028237   0.8539327984  -0.4342423059  -0.0868218212
 147.0000000000  -0.2970467660   0.8471368038  -0.4308565381  -0.0921138508  -0.2951380116   0.8473976253  -0.4314296924  -0.0931625805
 148.0000000000  -0.3183685093   0.8404018834  -0.4273630411  -0.0986248467  -0.3157336638   0.8415779697  -0.4267640852  -0.0996556512
 149.0000000000  -0.3395136938   0.8332008983  -0.4236325398  -0.1050811479  -0.3359169934   0.8350046565  -0.4230898516  -0.1045077979
 150.0000000000  -0.3604705930   0.8255378419  -0.4196671031  -0.1114791739  -0.3590337883   0.8261813069  -0.4197135663  -0.1111735364
 151.0000000000  -0.3812275846   0.8174169642  -0.4154689301  -0.1178153764  -0.3806316923   0.8173649435  -0.4158430135  -0.1187804838
 152.0000000000  -0.4017731574   0.8088427685  -0.4110403490  -0.1240862416  -0.3996575530   0.8097426046  -0.4110553123  -0.1249958916
 153.0000000000  -0.4220959174   0.7998200101  -0.4063838157  -0.1302882918  -0.4218275557   0.7997177870  -0.4058459763  -0.1334236255
 154.0000000000  -0.4421845941   0.7903536926  -0.4015019126  -0.1364180875  -0.4428163693   0.7894271178  -0.4010959265  -0.1408575293
 155.0000000000  -0.4620280468   0.7804490659  -0.3963973472  -0.1424722294  -0.4614240010   0.7805895352  -0.3958610623  -0.1451268472
 156.0000000000  -0.4816152709   0.7701116227  -0.3910729503  -0.1484473599  -0.4779414982   0.7720573552  -0.3919498321  -0.1479002833
 157.0000000000  -0.5009354038   0.7593470960  -0.3855316746  -0.1543401654  -0.4967188294   0.7617342569  -0.3865767462  -0.1535886705
 158.0000000000  -0.5199777310   0.7481614555  -0.3797765932  -0.1601473779  -0.5175104488   0.7497128938  -0.3802595685  -0.1597388220
 159.0000000000  -0.5387316923   0.7365609044  -0.3738108977  -0.1658657769  -0.5364999330   0.7382093159  -0.3739897921  -0.1653677309
 160.0000000000  -0.5571868871   0.7245518762  -0.3676378965  -0.1714921910  -0.5546709366   0.7257406644  -0.3687270978  -0.1722815790
 161.0000000000  -0.5753330806   0.7121410306  -0.3612610130  -0.1770235001  -0.5718881547   0.7140146168  -0.3628024474  -0.1774879632
 162.0000000000  -0.5931602094   0.6993352505  -0.3546837837  -0.1824566366  -0.5905041883   0.7004857101  -0.3564351750  -0.1832446326
 163.0000000000  -0.6106583872   0.6861416375  -0.3479098560  -0.1877885874  -0.6085542187   0.6869453663  -0.3495805622  -0.1885775820
 164.0000000000  -0.6278179097   0.6725675086  -0.3409429868  -0.1930163956  -0.6254022643   0.6734701369  -0.3432591014  -0.1936054651
 165.0000000000  -0.6446292609   0.6586203915  -0.3337870395  -0.1981371619  -0.6428350983   0.6588723112  -0.3354416996  -0.2003229557
 166.0000000000   0.6610831800  -0.6443079602   0.3264459835   0.2031480470   0.6570559813  -0.6456763296   0.3312175941   0.2041424241
 167.0000000000   0.6771704187  -0.6296382748   0.3189238897   0.2080462719   0.6729979488  -0.6304863205   0.3245047054   0.2103747135
 168.0000000000   0.6928821167  -0.6146194085   0.3112249291   0.2128291199   0.6883362350  -0.6165112066   0.3168778431   0.2137650753
 169.0000000000   0.7082095606  -0.5992596904   0.3033533713   0.2174939384   0.7042707648  -0.6004764318   0.3088258204   0.2192193061
 170.0000000000   0.7231442502  -0.5835676385   0.2953135816   0.2220381405   0.7199935812  -0.5819301890   0.3015474795   0.2281131496
 171.0000000000   0.7376779032  -0.5675519552   0.2871100187   0.2264592061   0.7340301948  -0.5657601078   0.2941289080   0.2336729526
 172.0000000000   0.7518024595  -0.5512215225   0.2787472321   0.2307546834   0.7487552434  -0.5495838015   0.2846514315   0.2372701279
 173.0000000000   0.7655100861  -0.5345853968   0.2702298597   0.2349221902   0.7619932312  -0.5337429272   0.2770237841   0.2402974122
 174.0000000000   0.7787931810  -0.5176528040   0.2615626248   0.2389594154   0.7762679821  -0.5162653352   0.2671567727   0.2439373425
 175.0000000000   0.7916443779  -0.5004331346   0.2527503341   0.2428641199   0.7895964059  -0.4992962189   0.2569569046   0.2474146944
 176.0000000000   0.8040565497  -0.4829359381   0.2437978748   0.2466341384   0.8010608766  -0.4835656200   0.2492138948   0.2497160448
 177.0000000000   0.8160228129  -0.4651709180   0.2347102115   0.2502673801   0.8133520476  -0.4654362185   0.2394095489   0.2539890283
 178.0000000000   0.8275365316  -0.4471479263   0.2254923842   0.2537618302   0.8256579186  -0.4473923108   0.2294439904   0.2558995604
 179.0000000000   0.8385913203  -0.4288769581   0.2161495046   0.2571155506   0.8363626664  -0.4294718867   0.2204253083   0.2597383980
 180.0000000000   0.8491810484  -0.4103681460   0.2066867543   0.2603266814   0.8467378402  -0.4115727896   0.2113895149   0.2625975161
 181.0000000000   0.8592998432  -0.3916317545   0.1971093809   0.2633934420   0.8563483748  -0.3939340086   0.2023475541   0.2655913823
 182.0000000000   0.8689420930  -0.3726781744   0.1874226958   0.2663141315   0.8655084009  -0.3749833609   0.1939882953   0.2695386935
 183.0000000000   0.8781024505  -0.3535179167   0.1776320710   0.2690871302   0.8747450845  -0.3554155504   0.1839170154   0.2732681880
 184.0000000000   0.8867758356  -0.3341616073   0.1677429361   0.2717109003   0.8840619310  -0.3352539396   0.1724573698   0.2762204697
 185.0000000000   0.8949574382  -0.3146199806   0.1577607754   0.2741839867   0.8918653013  -0.3153054566   0.1639412334   0.2797894459
 186.0000000000   0.9026427211  -0.2949038740   0.1476911247   0.2765050179   0.8986969917  -0.2968723028   0.1552138863   0.2830531332
 187.0000000000   0.9098274222  -0.2750242215   0.1375395685   0.2786727066   0.9066443682  -0.2756171675   0.1431481887   0.2855515974
 188.0000000000   0.9165075571  -0.2549920477   0.1273117363   0.2806858509   0.9136264216  -0.2552416323   0.1323426612   0.2874438026
 189.0000000000   0.9226794210  -0.2348184621   0.1170133005   0.2825433341   0.9188373021  -0.2381583220   0.1258538911   0.2884085125
 190.0000000000   0.9283395914  -0.2145146523   0.1066499722   0.2842441263   0.9244214440  -0.2166552391   0.1145592195   0.2922014087
 191.0000000000   0.9334849291  -0.1940918783   0.0962274985   0.2857872842   0.9296059722  -0.1967438374   0.1054922786   0.2932505861
 192.0000000000   0.9381125807  -0.1735614661   0.0857516597   0.2871719520   0.9338903884  -0.1776586984   0.0954552591   0.2952530674
 193.0000000000   0.9422199799  -0.1529348013   0.0752282652   0.2883973618   0.9385905498  -0.1548918233   0.0816500918   0.2973040264
 194.0000000000   0.9458048488  -0.1322233229   0.0646631511   0.2894628340   0.9426194820  -0.1340429511   0.0699139506   0.2976795025
 195.0000000000   0.9488651993  -0.1114385168   0.0540621766   0.2903677778   0.9473416561  -0.1112959128   0.0586026715   0.2944874774
 196.0000000000   0.9513993343  -0.0905919099   0.0434312205   0.2911116912   0.9499505431  -0.0911268487   0.0470608694   0.2950848359
 197.0000000000   0.9534058483  -0.0696950632   0.0327761787   0.2916941618   0.9511420908  -0.0743214392   0.0390659296   0.2971175466
 198.0000000000   0.9548836286  -0.0487595653   0.0221029601   0.2921148665   0.9528322096  -0.0529495111   0.0277260206   0.2975542264
 199.0000000000   0.9558318556  -0.0277970267   0.0114174837   0.2923735720   0.9538653991  -0.0326217411   0.0171593906   0.2979636896
